index_of_pixel,label,source_of_pixel
[50 54 35],1.0,5
[58 45 50],2.0,10
[29 21 29],2.0,4
[28 21 26],1.0,8
[58 69 31],1.0,3
[39 34 47],2.0,10
[42 46 38],1.0,2
[38 41 47],1.0,9
[27 34 39],1.0,6
[36 34 48],2.0,10
[34 35 27],1.0,4
[27 37 24],2.0,7
[54 44 47],2.0,3
[39 40 30],1.0,4
[50 34 51],1.0,10
[38 49 31],2.0,1
[16 32 36],1.0,7
[45 43 49],1.0,1
[45 56 30],1.0,5
[25 23 22],1.0,8
[23 26 26],2.0,4
[61 77 39],1.0,3
[54 57 40],2.0,10
[ 7 29 24],2.0,7
[54 32 36],2.0,5
[44 58 33],1.0,5
[50 34 25],1.0,5
[49 23 38],2.0,5
[71 23 43],2.0,3
[23 15 17],2.0,0
[ 6 23 28],1.0,6
[15 41 17],2.0,7
[27 33 56],1.0,9
[37 42 30],1.0,9
[65 34 41],2.0,3
[63 35 38],2.0,9
[29 32 35],2.0,5
[38 46 56],1.0,1
[73 38 50],1.0,3
[46 47 27],1.0,5
[33 42 37],1.0,9
[34 51 27],2.0,7
[26 35 24],2.0,4
[51 39 26],1.0,10
[25 41 27],1.0,8
[12 41 43],1.0,6
[32 28 32],2.0,5
[20 51 38],1.0,7
[74 26 37],2.0,3
[34 32 34],1.0,7
[15 35 19],2.0,7
[57 34 29],1.0,3
[73 38 52],2.0,3
[34 36 35],1.0,7
[56 34 55],1.0,3
[45 42 53],1.0,1
[25 26 41],1.0,4
[45 38 49],1.0,1
[39 47 25],1.0,5
[22 42 40],1.0,4
[30 28 44],1.0,1
[44 50 25],1.0,5
[12 29 36],1.0,6
[45 52 29],1.0,1
[41 65 51],1.0,10
[20 39 45],1.0,6
[54 33 32],1.0,2
[48 65 50],1.0,3
[81 22 50],1.0,3
[39 34 49],1.0,9
[58 25 36],1.0,2
[56 56 30],1.0,10
[51 47 31],1.0,1
[11 35 15],2.0,7
[40 51 20],1.0,5
[65 31 50],2.0,3
[43 24 36],2.0,8
[71 44 38],1.0,9
[37 22 38],2.0,5
[61 47 42],1.0,10
[45 39 22],1.0,5
[44 46 38],1.0,4
[70 39 28],1.0,10
[20 13 37],1.0,6
[60 43 50],1.0,1
[37 56 58],1.0,1
[28 18 40],1.0,4
[45 52 19],1.0,5
[27 24 34],1.0,7
[54 43 34],1.0,5
[14 43 31],2.0,7
[59 46 45],1.0,9
[36 28 21],1.0,8
[30 49 46],1.0,9
[12 22 36],1.0,6
[30 39 50],1.0,9
[74 39 46],2.0,3
[54 54 35],1.0,1
[40 30 39],2.0,5
[34 22 33],1.0,4
[63 39 47],1.0,9
[30 34 28],2.0,4
[34 45 29],2.0,8
[ 4 43 39],1.0,6
[36 39 27],1.0,10
[63 40 36],1.0,2
[41 36 22],1.0,5
[56 24 36],1.0,9
[18 49 25],2.0,7
[49 40 44],1.0,1
[40 62 38],2.0,10
[57 69 59],1.0,3
[ 6 43 31],1.0,6
[61 70 35],1.0,3
[59 23 55],1.0,9
[51 48 44],1.0,3
[20 22 24],2.0,7
[52 35 37],2.0,3
[53 19 41],1.0,9
[43 64 34],1.0,3
[52 63 38],1.0,10
[33 50 36],1.0,8
[47 38 23],1.0,5
[33 41 31],1.0,9
[43 54 37],2.0,10
[38 36 28],1.0,5
[35 34 27],2.0,7
[37 53 34],1.0,10
[43 51 29],1.0,5
[60 53 45],1.0,3
[47 38 36],2.0,10
[60 39 51],2.0,3
[56 54 41],1.0,3
[49 62 51],1.0,3
[47 28 34],1.0,8
[39 25 39],1.0,1
[27 47 35],2.0,1
[56 58 28],1.0,10
[64 53 33],1.0,10
[58 38 54],1.0,3
[34 38 34],1.0,7
[26 37 19],1.0,8
[71 42 38],1.0,10
[48 73 35],1.0,3
[ 9 40 25],2.0,6
[11 43 25],2.0,6
[46 40 33],1.0,5
[42 37 49],2.0,10
[34 44 62],1.0,1
[10 41 36],1.0,6
[18 25 38],1.0,6
[ 9 43 32],2.0,7
[37 22 54],1.0,9
[54 38 44],2.0,3
[14 19 33],1.0,6
[37 50 32],1.0,10
[60 25 43],1.0,9
[76 25 51],2.0,3
[31 39 44],1.0,6
[45 41 33],2.0,10
[26 31 21],2.0,7
[23 45 45],1.0,6
[72 24 44],2.0,3
[28 31 57],1.0,9
[51 61 48],2.0,10
[ 6 35 24],1.0,6
[34 36 33],1.0,9
[72 24 45],2.0,3
[33 34 34],1.0,7
[32 45 27],2.0,7
[36 33 30],1.0,9
[31 16 38],1.0,8
[11 48 42],1.0,6
[19 32 24],2.0,4
[72 28 41],2.0,3
[41 25 29],1.0,2
[31 50 33],2.0,1
[54 66 40],1.0,3
[18 10 19],2.0,0
[19 25 36],1.0,6
[30 49 18],2.0,7
[42 26 28],2.0,8
[44 24 42],2.0,2
[60 50 49],2.0,10
[27 34 30],1.0,5
[41 21 37],2.0,2
[71 32 50],2.0,3
[38 24 40],2.0,2
[37 31 37],1.0,9
[50 22 58],1.0,9
[39 16 27],2.0,8
[45 32 23],1.0,5
[16 50 28],2.0,7
[48 39 21],1.0,5
[57 34 50],2.0,3
[48 54 33],1.0,5
[40 36 36],2.0,8
[29 34 21],2.0,7
[20 55 28],2.0,7
[29 46 25],2.0,7
[30 41 53],1.0,9
[52 51 51],1.0,1
[76 24 49],2.0,3
[41 39 49],2.0,10
[17 25  8],1.0,0
[40 36 39],2.0,5
[27 19 27],1.0,8
[46 58 41],2.0,1
[48 60 43],1.0,1
[17 20 22],1.0,6
[29 41 47],1.0,9
[44 34 38],2.0,10
[58 54 52],2.0,10
[18 45 38],1.0,7
[51 41 56],1.0,3
[41 23 34],2.0,5
[33 38 35],1.0,9
[55 29 35],2.0,5
[38 47 37],1.0,8
[32 36 19],2.0,7
[66 43 31],1.0,9
[57 75 51],1.0,3
[54 51 37],1.0,9
[33 44 32],2.0,1
[11 47 47],1.0,6
[16 49 15],2.0,7
[32 43 46],2.0,1
[21 29 25],2.0,4
[57 53 54],2.0,10
[29 38 31],2.0,4
[32 46 35],2.0,8
[57 54 31],1.0,10
[50 66 41],2.0,10
[50 48 26],1.0,5
[25 38 21],2.0,7
[44 21 44],2.0,2
[19 12 16],2.0,0
[52 37 28],1.0,5
[34 39 31],1.0,7
[29 49 26],2.0,7
[12 20 31],1.0,6
[39 52 35],1.0,5
[16 13  1],1.0,0
[49 55 52],1.0,1
[57 74 60],1.0,3
[39 39 40],2.0,10
[28 49 26],1.0,5
[30 28 24],1.0,4
[81 33 46],1.0,3
[35 37 22],1.0,5
[42 26 20],1.0,8
[71 39 31],1.0,3
[66 26 39],2.0,3
[33 35 28],1.0,5
[39 34 22],1.0,5
[41 36 53],1.0,1
[46 33 47],1.0,10
[69 39 29],1.0,10
[41 37 38],2.0,8
[71 25 45],2.0,3
[45 42 34],1.0,8
[38 26 32],2.0,5
[23 39 24],2.0,4
[48 41 28],1.0,10
[32 19 23],2.0,4
[54 42 50],2.0,10
[50 42 31],1.0,5
[37 43 44],1.0,2
[25 36 20],2.0,7
[40 24 25],2.0,8
[26 53 38],1.0,7
[77 30 39],2.0,3
[19 46 23],2.0,7
[75 37 41],1.0,10
[55 47 28],1.0,10
[45 32 31],2.0,8
[48 22 28],1.0,5
[31 31 27],2.0,4
[45 34 44],1.0,10
[22 40 28],1.0,6
[55 37 47],2.0,3
[36 54 37],2.0,10
[30 42 30],1.0,5
[44 29 33],2.0,8
[74 22 38],2.0,3
[53 54 49],2.0,10
[22 44 15],2.0,7
[59 47 52],1.0,9
[20 36 40],1.0,4
[52 45 46],2.0,3
[46 52 26],1.0,10
[52 54 50],2.0,10
[25 20 33],2.0,8
[32 46 36],1.0,7
[40 19 43],2.0,2
[46 34 47],2.0,3
[60 39 40],2.0,3
[78 30 49],2.0,3
[36 50 29],1.0,10
[46 53 28],1.0,9
[78 26 37],2.0,3
[36 51 34],1.0,10
[46 17 37],2.0,2
[47 16 40],2.0,2
[47 80 47],1.0,3
[30 37 31],2.0,4
[52 45 31],1.0,3
[38 23 38],2.0,2
[43 25 39],2.0,8
[65 50 58],1.0,9
[78 35 37],2.0,3
[59 34 46],2.0,3
[31 44 27],1.0,5
[69 33 53],2.0,3
[39 55 34],1.0,10
[64 32 33],1.0,3
[35 60 54],1.0,3
[38 61 33],1.0,3
[54 35 55],1.0,3
[72 39 44],1.0,10
[43 52 48],2.0,10
[47 31 48],1.0,10
[58 59 34],1.0,10
[40 34 26],1.0,5
[ 7 20  7],1.0,0
[23 42 23],2.0,7
[69 35 51],2.0,3
[54 20 57],1.0,9
[39 51 27],2.0,7
[69 49 32],1.0,10
[50 56 43],2.0,10
[33 37 16],2.0,7
[63 40 54],1.0,9
[36 50 24],2.0,7
[57 68 31],1.0,3
[43 46 60],1.0,1
[27 20 22],1.0,7
[ 6 48 40],1.0,6
[42 65 31],1.0,3
[18 25 33],1.0,6
[40 50 18],1.0,5
[44 43 57],1.0,3
[50 30 48],1.0,1
[34 21 29],1.0,5
[64 48 45],1.0,2
[73 36 44],1.0,10
[44 28 21],1.0,5
[66 36 28],1.0,10
[31 15 37],1.0,8
[38 43 57],1.0,9
[18 29 36],1.0,4
[51 47 27],1.0,5
[16 24  6],1.0,0
[28 46 56],1.0,1
[46 71 55],1.0,3
[64 50 41],1.0,2
[67 49 50],1.0,9
[42 30 21],1.0,5
[26 23 44],1.0,9
[50 28 21],1.0,5
[24 41 33],1.0,6
[63 28 31],1.0,2
[52 28 50],1.0,1
[62 45 26],1.0,10
[64 45 40],1.0,10
[ 8 22 34],1.0,6
[31 46 26],1.0,5
[41 59 40],2.0,10
[45 38 52],1.0,1
[24 30 43],1.0,6
[51 52 40],1.0,1
[37 43 42],2.0,10
[42 28 39],1.0,4
[24 26 46],1.0,9
[ 5 44 27],1.0,6
[37 46 58],1.0,1
[32 51 24],2.0,7
[ 8 42 42],1.0,6
[44 77 46],1.0,3
[55 40 23],1.0,3
[46 32 39],2.0,3
[73 22 49],2.0,3
[13 23  3],1.0,0
[50 47 32],1.0,3
[19 12  9],1.0,0
[53 40 38],1.0,10
[46 34 27],2.0,8
[28 33 29],2.0,7
[52 66 38],1.0,10
[54 59 26],1.0,10
[42 59 53],2.0,10
[55 81 37],1.0,3
[35 20 18],1.0,8
[17 22 37],1.0,7
[41 37 36],1.0,9
[39 50 32],1.0,10
[32 29 23],1.0,5
[23 26 38],1.0,6
[62 47 41],1.0,9
[59 65 36],1.0,3
[52 49 45],1.0,9
[37 34 49],1.0,9
[60 51 34],1.0,10
[52 24 38],1.0,2
[26 45 23],2.0,7
[70 23 38],2.0,3
[34 27 36],1.0,1
[37 51 34],1.0,5
[43 47 57],1.0,1
[49 37 57],1.0,9
[50 52 32],1.0,1
[67 27 40],2.0,3
[68 29 37],1.0,9
[36 46 38],1.0,5
[37 40 30],1.0,10
[40 24 23],2.0,8
[16 54 28],2.0,7
[57 24 29],1.0,2
[67 35 39],2.0,3
[41 76 43],1.0,3
[35 33 45],2.0,10
[40 23 26],1.0,5
[ 7 38 34],1.0,7
[35 47 44],1.0,3
[12 41 15],2.0,7
[42 40 35],2.0,1
[36 29 34],1.0,1
[30 23 40],1.0,6
[56 38 40],2.0,3
[32 48 25],2.0,7
[46 30 22],1.0,5
[44 15 39],2.0,2
[ 8 22 28],1.0,6
[38 25 58],1.0,1
[40 50 36],2.0,10
[28 34 15],2.0,7
[20 45 47],1.0,6
[66 22 31],1.0,2
[39 62 31],1.0,3
[32 46 21],1.0,5
[68 37 29],1.0,10
[14 23 34],1.0,7
[52 36 59],1.0,9
[23 40 21],2.0,7
[29 47 34],1.0,5
[68 51 39],1.0,9
[48 51 53],2.0,10
[54 55 49],1.0,3
[42 58 49],2.0,10
[30 38 34],2.0,5
[27 46 34],2.0,1
[63 27 53],2.0,3
[60 33 45],2.0,3
[63 43 56],1.0,9
[46 60 39],1.0,3
[36 55 41],2.0,10
[29 27 47],1.0,9
[66 35 40],2.0,3
[35 35 33],2.0,5
[75 39 52],2.0,3
[15 48 19],2.0,7
[55 45 52],2.0,10
[37 47 26],2.0,8
[48 40 36],2.0,3
[70 23 40],1.0,3
[63 37 37],2.0,9
[41 59 39],2.0,10
[53 29 36],2.0,5
[43 46 41],2.0,3
[38 28 32],2.0,5
[35 46 50],2.0,10
[24 40 25],2.0,4
[41 63 47],2.0,10
[55 27 28],1.0,2
[54 52 48],2.0,10
[38 19 25],2.0,8
[45 37 42],2.0,10
[43 38 40],2.0,3
[41 35 33],1.0,10
[46 16 41],2.0,2
[49 57 48],1.0,3
[43 55 52],2.0,10
[65 37 48],2.0,3
[57 55 40],1.0,10
[18 31 27],1.0,6
[65 37 43],2.0,3
[40 53 48],2.0,10
[39 47 45],2.0,10
[32 46 24],2.0,7
[29 50 21],2.0,7
[31 49 56],1.0,9
[51 35 51],1.0,10
[51 32 20],1.0,5
[37 36 28],1.0,9
[44 24 37],2.0,5
[42 49 33],2.0,10
[64 35 46],2.0,3
[34 25 36],1.0,1
[43 20 28],1.0,5
[62 34 48],2.0,3
[40 65 32],1.0,3
[ 5 39 25],2.0,6
[32 55 38],1.0,10
[33 34 30],2.0,7
[31 49 33],1.0,7
[45 15 46],2.0,2
[48 39 54],1.0,9
[31 39 18],2.0,7
[36 26 35],1.0,1
[63 38 42],2.0,3
[47 71 59],1.0,3
[47 45 25],1.0,3
[63 36 27],1.0,10
[49 68 48],1.0,10
[35 39 35],1.0,7
[41 39 28],1.0,2
[41 41 46],2.0,3
[27 34 26],2.0,4
[51 25 21],1.0,5
[53 61 45],2.0,10
[56 53 47],1.0,3
[72 35 45],2.0,3
[37 16 38],1.0,8
[45 78 46],1.0,3
[77 44 56],1.0,3
[42 40 54],2.0,10
[76 23 48],1.0,3
[13 10  8],1.0,0
[81 29 42],2.0,3
[45 32 22],1.0,5
[48 41 18],1.0,5
[38 45 36],2.0,10
[55 52 37],1.0,3
[49 43 41],2.0,3
[32 29 53],1.0,1
[41 29 25],2.0,8
[17 47 45],1.0,6
[35 33 35],2.0,5
[38 19 33],2.0,2
[15 12  6],1.0,0
[24 37 45],1.0,9
[15 32 33],1.0,6
[50 41 26],1.0,5
[69 39 34],1.0,9
[32 43 28],1.0,8
[44 37 24],1.0,5
[45 48 29],1.0,10
[53 28 43],1.0,9
[31 40 24],2.0,7
[35 32 34],2.0,5
[11 44 18],2.0,7
[28 29 24],2.0,4
[30 34 26],2.0,4
[36 20 26],2.0,8
[28 46 33],2.0,1
[26 39 28],2.0,4
[16 27 25],2.0,6
[44 49 53],2.0,10
[34 41 17],1.0,5
[56 32 26],1.0,2
[12 23 32],1.0,6
[51 64 37],2.0,10
[42 41 31],1.0,3
[75 36 37],1.0,10
[36 40 50],2.0,10
[40 23 37],2.0,5
[59 57 33],1.0,10
[57 55 54],2.0,10
[44 43 42],2.0,3
[39 34 38],2.0,8
[25 20 33],1.0,4
[21 39 17],2.0,7
[29 29 28],2.0,7
[40 27 45],1.0,9
[70 47 31],1.0,3
[42 36 40],2.0,3
[35 51 38],1.0,8
[14  9 13],1.0,0
[46 60 42],1.0,3
[35 34 52],2.0,10
[25 33 28],2.0,4
[58 39 34],1.0,3
[41 56 38],2.0,10
[34 36 25],1.0,8
[45 36 38],2.0,10
[62 54 47],1.0,10
[37 30 45],1.0,9
[28 27 40],1.0,6
[44 46 53],2.0,10
[79 30 34],1.0,3
[40 49 46],2.0,10
[40 44 32],1.0,2
[22 22 30],1.0,6
[69 33 37],1.0,10
[38 31 34],1.0,4
[38 47 41],1.0,4
[67 82 43],1.0,3
[43 35 46],2.0,10
[11 49 28],2.0,7
[71 25 47],2.0,3
[ 4 41 30],1.0,6
[13 44 22],2.0,7
[25 30 25],2.0,7
[66 33 37],2.0,9
[12 39 15],2.0,7
[39 54 27],1.0,7
[36 50 48],2.0,10
[36 27 21],1.0,5
[66 32 49],2.0,3
[33 43 39],1.0,7
[62 53 39],1.0,10
[48 53 46],1.0,9
[59 51 43],1.0,10
[53 34 24],1.0,2
[58 76 55],1.0,3
[71 48 29],1.0,3
[56 61 40],1.0,9
[63 55 50],1.0,9
[53 52 30],1.0,3
[23 57 25],1.0,7
[54 30 57],1.0,3
[27 29 28],1.0,6
[57 55 36],1.0,2
[61 38 31],1.0,9
[49 42 54],2.0,10
[62 49 36],1.0,3
[24 25 43],1.0,9
[18 24 36],1.0,4
[57 51 48],1.0,3
[ 7 22  5],1.0,0
[42 37 19],1.0,5
[63 42 31],1.0,9
[64 21 35],1.0,2
[34 22 36],1.0,9
[37 30 34],2.0,5
[47 42 62],1.0,1
[19 21 22],1.0,7
[46 77 40],1.0,3
[46 37 48],2.0,10
[55 42 49],1.0,2
[48 30 31],1.0,8
[57 60 28],1.0,10
[54 56 44],1.0,9
[21 28 22],2.0,7
[32 20 44],1.0,9
[55 74 46],1.0,3
[81 30 34],1.0,3
[ 9 23 46],1.0,6
[50 41 59],1.0,9
[29 36 29],2.0,7
[35 45 47],1.0,3
[34 48 32],1.0,3
[48 62 43],1.0,3
[41 49 31],1.0,4
[41 63 35],2.0,10
[66 23 33],1.0,3
[55 39 50],2.0,10
[41 29 39],1.0,1
[57 50 54],2.0,10
[40 37 34],2.0,8
[19 50 34],1.0,7
[49 57 39],1.0,3
[38 54 37],1.0,9
[32 28 20],2.0,7
[21 26 21],1.0,7
[42 48 42],2.0,10
[62 65 47],1.0,2
[60 38 48],2.0,3
[64 39 57],1.0,9
[47 69 38],1.0,3
[14 30 47],1.0,6
[62 30 54],1.0,3
[25 50 36],1.0,4
[55 61 43],1.0,10
[32 51 27],2.0,7
[60 72 27],1.0,3
[42 30 39],2.0,5
[54 41 38],1.0,10
[50 40 23],1.0,5
[33 31 46],1.0,1
[67 83 48],1.0,3
[52 37 33],1.0,2
[10 44 39],1.0,7
[11 48 34],1.0,6
[67 35 44],2.0,3
[38 33 39],2.0,5
[39 38 50],2.0,10
[29 48 37],1.0,9
[36 29 30],1.0,5
[21 36  5],1.0,0
[29 43 54],1.0,9
[60 44 40],1.0,10
[53 53 53],2.0,10
[44 45 41],2.0,3
[35 39 23],1.0,5
[42 41 35],2.0,10
[58 57 47],1.0,3
[ 6 27 33],1.0,6
[18 29 24],1.0,4
[ 4 35 26],1.0,7
[51 57 52],2.0,10
[25 44 32],1.0,8
[51 41 54],2.0,10
[37 35 44],2.0,10
[20 38 36],1.0,4
[29 37 30],1.0,6
[20 24 33],1.0,6
[20 53 36],1.0,6
[59 25 43],1.0,9
[21 22 18],1.0,7
[13 42 19],2.0,7
[37 53 51],2.0,10
[24 22 25],2.0,4
[25 49 15],2.0,7
[51 63 35],2.0,10
[38 38 32],2.0,5
[61 27 41],2.0,9
[10 44 23],2.0,6
[33 23 50],1.0,1
[32 56 42],1.0,10
[27 46 35],2.0,7
[35 52 38],1.0,8
[58 49 53],2.0,10
[33 43 19],1.0,8
[73 31 53],2.0,3
[49 37 50],2.0,10
[62 38 40],2.0,9
[19 16  6],1.0,0
[35 40 34],1.0,10
[62 50 54],1.0,10
[46 27 23],1.0,5
[53 24 32],2.0,5
[ 8 36 35],2.0,7
[29 29 30],2.0,7
[51 77 60],1.0,3
[44 65 50],1.0,10
[35 55 37],2.0,10
[40 15 42],2.0,2
[51 35 21],1.0,5
[42 49 49],2.0,10
[38 49 33],1.0,10
[ 7 35 32],1.0,6
[46 39 35],2.0,1
[15 46 17],2.0,7
[31 32 38],2.0,5
[23 38 27],2.0,4
[42 36 29],1.0,10
[26 20 40],1.0,4
[ 9 25 41],1.0,6
[33 54 32],1.0,5
[30 53 38],1.0,10
[ 5 37 28],2.0,7
[63 63 43],1.0,10
[ 9 38 31],1.0,6
[43 24 54],1.0,9
[23 45 39],1.0,1
[65 34 33],1.0,9
[33 30 52],1.0,1
[48 58 46],1.0,1
[12 43 45],1.0,6
[39 69 34],1.0,3
[21 28 23],1.0,0
[65 20 30],1.0,2
[39 34 30],1.0,10
[32 40 23],1.0,8
[21 18 34],1.0,6
[19 22 31],1.0,7
[74 48 37],1.0,3
[38 25 32],1.0,4
[68 69 40],1.0,3
[15 17 27],1.0,6
[40 38 48],2.0,10
[60 42 40],2.0,3
[38 48 39],1.0,5
[37 34 33],1.0,10
[43 28 31],1.0,9
[23 38 24],2.0,4
[43 53 27],1.0,5
[ 5 29 26],1.0,6
[32 50 30],2.0,7
[18 29 40],1.0,4
[62 50 30],1.0,2
[12 24 41],1.0,6
[37 48 53],2.0,10
[39 31 22],1.0,5
[47 40 49],1.0,1
[ 6 39 27],2.0,7
[34 33 35],1.0,10
[48 44 51],2.0,3
[22 45 38],1.0,6
[21 56 26],2.0,7
[15 20 30],1.0,7
[ 9 44 29],2.0,7
[33 33 39],1.0,9
[66 38 41],2.0,3
[ 6 34 26],2.0,7
[33 28 39],1.0,1
[41 24 39],1.0,9
[43 23 44],2.0,2
[66 25 43],2.0,3
[52 43 52],2.0,3
[34 45 36],2.0,8
[38 47 36],2.0,10
[49 65 53],1.0,3
[33 27 34],1.0,1
[33 37 23],1.0,5
[58 54 41],1.0,2
[47 44 27],1.0,10
[66 31 43],2.0,3
[48 35 59],1.0,9
[81 27 50],1.0,3
[46 57 23],1.0,5
[42 42 37],1.0,5
[44 44 35],2.0,1
[51 60 45],1.0,3
[34 46 53],2.0,10
[30 49 29],1.0,5
[43 29 33],2.0,8
[37 49 48],2.0,10
[63 53 48],1.0,9
[47 43 46],1.0,1
[38 48 28],1.0,10
[33 17 32],2.0,8
[35 41 50],2.0,10
[49 32 50],1.0,10
[78 26 49],2.0,3
[65 57 26],1.0,10
[46 18 37],2.0,2
[66 37 43],2.0,3
[67 28 47],2.0,3
[77 74 46],1.0,3
[54 54 26],1.0,3
[35 33 33],1.0,10
[56 58 30],1.0,10
[67 62 27],1.0,3
[52 68 51],1.0,3
[55 48 50],1.0,1
[66 83 56],1.0,3
[13 10  0],1.0,0
[40 60 34],1.0,3
[68 41 53],1.0,9
[50 63 54],1.0,3
[19 32 36],1.0,4
[61 55 41],1.0,2
[56 22 39],1.0,9
[60 33 54],1.0,3
[ 6 19  3],1.0,0
[67 43 27],1.0,10
[38 50 33],1.0,9
[39 24 34],1.0,2
[24 51 30],1.0,6
[23 27 28],1.0,8
[52 54 30],1.0,3
[47 43 58],1.0,3
[74 72 56],1.0,3
[44 47 31],1.0,1
[36 23 49],1.0,2
[23 27 12],1.0,0
[46 60 26],1.0,3
[31 30 56],1.0,1
[41 26 50],1.0,9
[38 39 38],1.0,4
[33 45 27],2.0,8
[60 47 37],1.0,2
[71 42 34],1.0,3
[13 42 23],2.0,7
[54 68 49],1.0,10
[62 68 43],1.0,3
[27 37 35],1.0,5
[57 45 56],1.0,9
[33 35 47],2.0,10
[45 53 45],1.0,3
[55 48 35],1.0,1
[43 36 26],1.0,4
[ 9 50 42],1.0,6
[29 52 41],1.0,9
[26 41 50],1.0,1
[61 83 47],1.0,3
[57 33 29],1.0,3
[28 53 33],1.0,8
[18 22 32],1.0,6
[34 49 36],1.0,5
[58 22 38],1.0,9
[50 56 28],1.0,2
[44 47 54],2.0,10
[ 4 44 25],2.0,6
[45 44 30],1.0,4
[39 43 52],2.0,10
[17 12 23],2.0,0
[47 39 44],2.0,10
[22 30 34],2.0,7
[39 69 40],1.0,3
[63 58 41],1.0,10
[54 46 54],1.0,9
[18 34 35],2.0,7
[38 51 32],1.0,10
[59 77 27],1.0,3
[32 38 45],2.0,10
[29 40 39],1.0,9
[66 28 54],1.0,3
[12 46 19],2.0,7
[24 17 21],1.0,0
[48 56 35],1.0,3
[66 81 46],1.0,3
[34 46 40],1.0,4
[43 32 50],1.0,9
[68 36 30],1.0,9
[43 73 54],1.0,3
[ 4 39 44],1.0,6
[33 49 37],1.0,8
[45 34 51],1.0,10
[47 54 35],1.0,3
[54 40 34],1.0,3
[40 41 59],1.0,9
[37 30 41],1.0,10
[33 44 24],2.0,7
[54 31 45],1.0,9
[74 41 41],1.0,10
[49 52 44],1.0,3
[44 67 50],1.0,10
[30 38 27],2.0,7
[20 18 28],1.0,6
[69 67 60],1.0,3
[39 46 38],1.0,4
[36 36 30],1.0,9
[24 54 32],1.0,6
[31 47 33],1.0,4
[25 38 50],1.0,9
[63 48 44],1.0,2
[53 30 44],1.0,9
[24 51 42],1.0,6
[55 24 28],1.0,2
[66 81 44],1.0,3
[47 26 36],1.0,9
[64 48 54],1.0,10
[22 40 35],1.0,4
[77 26 47],2.0,3
[43 23 37],2.0,2
[30 41 15],2.0,7
[56 55 40],1.0,1
[60 63 48],1.0,10
[70 36 34],1.0,3
[17 48 47],1.0,6
[44 60 38],1.0,3
[32 30 36],1.0,7
[25 57 28],2.0,7
[73 22 42],2.0,3
[57 36 37],2.0,9
[17 11 13],1.0,0
[24 42 29],2.0,4
[35 41 39],1.0,7
[65 24 48],2.0,3
[33 25 35],2.0,5
[56 53 42],1.0,9
[55 44 46],1.0,1
[39 20 21],1.0,8
[52 24 46],1.0,2
[49 34 50],1.0,10
[53 15 41],1.0,2
[36 21 38],2.0,5
[53 71 59],1.0,3
[37 42 44],2.0,10
[47 38 38],2.0,5
[18 52 32],1.0,6
[47 31 45],1.0,10
[39 54 52],1.0,9
[24 44 46],1.0,1
[39 48 28],1.0,10
[29 45 39],1.0,7
[78 32 37],2.0,3
[45 12 44],2.0,2
[36 21 37],2.0,2
[29 35 19],2.0,7
[38 36 31],1.0,1
[22 22 17],1.0,7
[ 7 38 37],1.0,7
[65 39 45],1.0,9
[ 7 36 34],1.0,6
[64 40 37],1.0,9
[49 82 55],1.0,3
[60 51 46],1.0,3
[30 33 37],2.0,5
[41 31 39],2.0,5
[27 44 41],1.0,9
[ 9 34 31],2.0,7
[48 39 36],1.0,1
[32 52 34],1.0,9
[39 41 23],1.0,3
[19 41 32],1.0,4
[42 32 37],2.0,10
[68 70 58],1.0,3
[48 21 37],2.0,5
[35 50 47],2.0,10
[40 46 49],2.0,10
[35 44 30],1.0,7
[38 48 38],2.0,10
[28 55 23],2.0,7
[27 43 47],1.0,9
[48 47 46],2.0,3
[48 54 40],1.0,2
[53 72 25],1.0,3
[38 33 50],2.0,10
[34 37 27],1.0,2
[49 41 41],1.0,9
[37 32 37],2.0,5
[58 55 32],1.0,2
[37 36 59],1.0,3
[60 40 36],1.0,10
[36 24 39],2.0,2
[50 61 49],2.0,10
[33 34 29],1.0,4
[41 52 49],2.0,10
[10 46 23],2.0,7
[72 79 53],1.0,3
[48 26 39],1.0,8
[50 36 58],1.0,3
[74 30 40],2.0,3
[29 51 37],1.0,8
[42 69 36],1.0,3
[20 33 33],1.0,4
[30 34 28],1.0,5
[61 40 31],1.0,10
[71 46 37],1.0,3
[ 9 43 26],2.0,7
[10 50 28],2.0,7
[51 53 21],1.0,5
[66 74 33],1.0,3
[37 38 25],1.0,2
[19 17 34],1.0,6
[40 56 33],1.0,5
[76 50 37],1.0,3
[54 52 41],1.0,9
[15 13 14],1.0,0
[24 24 33],1.0,7
[47 25 42],1.0,1
[43 50 42],2.0,10
[76 22 40],1.0,3
[56 53 34],1.0,2
[61 62 45],1.0,10
[33 30 49],1.0,1
[32 26 34],1.0,1
[ 7 44 38],1.0,6
[42 68 45],1.0,10
[33 51 44],1.0,9
[37 38 35],1.0,9
[24 48 35],1.0,4
[44 67 43],1.0,3
[39 45 57],1.0,9
[ 7 31 42],1.0,6
[51 70 37],1.0,3
[52 42 36],1.0,9
[32 56 39],1.0,10
[33 51 42],1.0,10
[58 70 41],1.0,3
[33 43 47],1.0,2
[42 45 31],1.0,2
[41 32 38],1.0,1
[62 52 50],1.0,9
[68 61 51],1.0,10
[37 30 38],1.0,4
[42 43 47],1.0,9
[69 32 54],1.0,3
[39 42 40],1.0,4
[50 37 46],1.0,1
[ 4 40 28],1.0,6
[29 30 36],1.0,6
[29 58 41],1.0,1
[21 16 35],1.0,4
[38 50 33],1.0,4
